,Season,Character,word,count
1117,3,Andy,this,25
1118,3,Andy,be,25
1119,3,Andy,out,24
1120,3,Andy,dont,24
1121,3,Andy,have,23
1122,4,Andy,I,98
1123,4,Andy,a,85
1124,4,Andy,you,74
1125,4,Andy,the,63
1126,4,Andy,to,57
1127,4,Andy,that,40
1128,4,Andy,me,40
1129,4,Andy,and,39
1130,4,Andy,of,36
1131,4,Andy,it,31
1132,4,Andy,is,30
1133,4,Andy,in,30
1134,4,Andy,like,24
1135,4,Andy,my,22
1136,4,Andy,for,21
1137,4,Andy,Im,20
1138,4,Andy,on,19
1139,4,Andy,this,18
1140,4,Andy,just,17
1141,4,Andy,know,17
1142,4,Andy,about,16
1143,4,Andy,Angela,15
1144,4,Andy,do,15
1145,4,Andy,not,15
1146,4,Andy,You,14
1147,5,Andy,I,172
1148,5,Andy,you,147
1149,5,Andy,the,117
1150,5,Andy,a,112
1151,5,Andy,to,108
1152,5,Andy,it,65
1153,5,Andy,in,60
1154,5,Andy,is,56
1155,5,Andy,that,54
1156,5,Andy,of,47
1157,5,Andy,and,47
1158,5,Andy,my,42
1159,5,Andy,Im,41
1160,5,Andy,like,40
1161,5,Andy,me,39
1162,5,Andy,with,37
1163,5,Andy,be,35
1164,5,Andy,your,35
1165,5,Andy,for,33
1166,5,Andy,know,31
1167,5,Andy,on,31
1168,5,Andy,Yeah,30
1169,5,Andy,What,30
1170,5,Andy,And,30
1171,5,Andy,Oh,30
1172,6,Andy,e,2477
1173,6,Andy,t,2004
1174,6,Andy,o,1938
1175,6,Andy,a,1744
1176,6,Andy,i,1377
1177,6,Andy,n,1353
1178,6,Andy,s,1264
1179,6,Andy,h,1168
1180,6,Andy,r,1108
1181,6,Andy,',1016
1182,6,Andy,l,888
1183,6,Andy,u,760
1184,6,Andy,d,754
1185,6,Andy,y,677
1186,6,Andy,m,595
1187,6,Andy,g,509
1188,6,Andy,",",508
1189,6,Andy,w,470
1190,6,Andy,c,468
1191,6,Andy,f,372
1192,6,Andy,I,337
1193,6,Andy,k,336
1194,6,Andy,b,322
1195,6,Andy,p,310
1196,6,Andy,v,195
1197,7,Andy,I,206
1198,7,Andy,you,158
1199,7,Andy,the,150
1200,7,Andy,a,132
1201,7,Andy,to,121
1202,7,Andy,it,85
1203,7,Andy,of,71
1204,7,Andy,in,70
1205,7,Andy,is,65
1206,7,Andy,and,62
1207,7,Andy,my,57
1208,7,Andy,that,55
1209,7,Andy,Im,53
1210,7,Andy,like,50
1211,7,Andy,on,50
1212,7,Andy,just,48
1213,7,Andy,me,47
1214,7,Andy,this,42
1215,7,Andy,right,39
1216,7,Andy,You,35
1217,7,Andy,know,35
1218,7,Andy,Yeah,33
1219,7,Andy,we,32
1220,7,Andy,for,32
1221,7,Andy,up,30
1222,8,Andy,I,540
1223,8,Andy,you,367
1224,8,Andy,to,355
1225,8,Andy,a,307
1226,8,Andy,the,286
1227,8,Andy,and,180
1228,8,Andy,is,171
1229,8,Andy,it,167
1230,8,Andy,of,159
1231,8,Andy,that,154
1232,8,Andy,this,125
1233,8,Andy,Im,115
1234,8,Andy,in,111
1235,8,Andy,my,103
1236,8,Andy,just,102
1237,8,Andy,not,99
1238,8,Andy,know,96
1239,8,Andy,we,93
1240,8,Andy,have,92
1241,8,Andy,on,89
1242,8,Andy,for,87
1243,8,Andy,You,84
1244,8,Andy,be,82
1245,8,Andy,like,80
1246,8,Andy,your,73
1247,9,Andy,I,333
1248,9,Andy,the,203
1249,9,Andy,a,184
1250,9,Andy,you,182
1251,9,Andy,to,161
1252,9,Andy,it,111
1253,9,Andy,my,110
1254,9,Andy,that,95
1255,9,Andy,of,92
1256,9,Andy,is,91
1257,9,Andy,and,86
1258,9,Andy,in,84
1259,9,Andy,me,77
1260,9,Andy,Im,76
1261,9,Andy,just,71
1262,9,Andy,this,65
1263,9,Andy,on,65
1264,9,Andy,Yeah,53
1265,9,Andy,about,51
1266,9,Andy,know,51
1267,9,Andy,for,49
1268,9,Andy,You,48
1269,9,Andy,was,47
1270,9,Andy,have,46
1271,9,Andy,right,44
1272,1,Jan,to,20
1273,1,Jan,you,14
1274,1,Jan,the,13
1275,1,Jan,Michael,10
1276,1,Jan,a,8
1277,1,Jan,I,6
1278,1,Jan,this,5
1279,1,Jan,and,5
1280,1,Jan,that,5
1281,1,Jan,Im,4
1282,1,Jan,have,4
1283,1,Jan,No,4
1284,1,Jan,me,4
1285,1,Jan,is,4
1286,1,Jan,So,4
1287,1,Jan,OK,3
1288,1,Jan,decided,3
1289,1,Jan,branch,3
1290,1,Jan,dont,3
1291,1,Jan,him,3
1292,1,Jan,your,3
1293,1,Jan,can,3
1294,1,Jan,do,3
1295,1,Jan,on,3
1296,1,Jan,plan,3
1297,2,Jan,you,102
1298,2,Jan,I,90
1299,2,Jan,Michael,78
1300,2,Jan,the,59
1301,2,Jan,that,52
1302,2,Jan,to,52
1303,2,Jan,a,50
1304,2,Jan,and,36
1305,2,Jan,Im,34
1306,2,Jan,is,33
1307,2,Jan,we,30
1308,2,Jan,of,27
1309,2,Jan,in,27
1310,2,Jan,your,25
1311,2,Jan,me,24
1312,2,Jan,this,22
1313,2,Jan,not,22
1314,2,Jan,know,20
1315,2,Jan,for,19
1316,2,Jan,have,19
1317,2,Jan,it,19
1318,2,Jan,be,18
1319,2,Jan,on,17
1320,2,Jan,So,17
1321,2,Jan,What,17
1322,3,Jan,I,132
1323,3,Jan,you,113
1324,3,Jan,to,80
1325,3,Jan,Michael,60
1326,3,Jan,the,56
1327,3,Jan,a,55
1328,3,Jan,it,46
1329,3,Jan,that,42
1330,3,Jan,know,39
1331,3,Jan,and,39
1332,3,Jan,of,36
1333,3,Jan,is,35
1334,3,Jan,just,35
1335,3,Jan,we,32
1336,3,Jan,in,31
1337,3,Jan,your,28
1338,3,Jan,Im,27
1339,3,Jan,me,26
1340,3,Jan,what,22
1341,3,Jan,was,22
1342,3,Jan,for,21
1343,3,Jan,Oh,21
1344,3,Jan,my,21
1345,3,Jan,about,19
1346,3,Jan,not,19
1347,4,Jan,I,103
1348,4,Jan,you,74
1349,4,Jan,to,47
1350,4,Jan,a,40
1351,4,Jan,the,39
1352,4,Jan,it,32
1353,4,Jan,and,31
1354,4,Jan,just,30
1355,4,Jan,that,27
1356,4,Jan,Michael,26
1357,4,Jan,this,22
1358,4,Jan,is,21
1359,4,Jan,on,20
1360,4,Jan,know,20
1361,4,Jan,was,20
1362,4,Jan,my,19
1363,4,Jan,of,19
1364,4,Jan,so,18
1365,4,Jan,me,18
1366,4,Jan,what,17
1367,4,Jan,not,17
1368,4,Jan,no,16
1369,4,Jan,dont,15
1370,4,Jan,we,15
1371,4,Jan,have,14
1372,5,Jan,I,30
1373,5,Jan,you,30
1374,5,Jan,to,16
1375,5,Jan,the,16
1376,5,Jan,me,14
1377,5,Jan,know,14
1378,5,Jan,and,12
1379,5,Jan,a,12
1380,5,Jan,that,11
1381,5,Jan,Oh,10
1382,5,Jan,just,10
1383,5,Jan,is,10
1384,5,Jan,Michael,9
1385,5,Jan,what,9
1386,5,Jan,of,9
1387,5,Jan,for,9
1388,5,Jan,its,8
1389,5,Jan,this,7
1390,5,Jan,Well,7
1391,5,Jan,so,7
1392,5,Jan,You,7
1393,5,Jan,OK,7
1394,5,Jan,baby,6
1395,5,Jan,in,5
1396,5,Jan,mean,5
1397,6,Jan,[,1
1398,6,Jan,],1
1399,7,Jan,the,11
1400,7,Jan,it,11
1401,7,Jan,you,8
1402,7,Jan,a,6
1403,7,Jan,to,5
1404,7,Jan,and,5
1405,7,Jan,No,5
1406,7,Jan,for,4
1407,7,Jan,Im,4
1408,7,Jan,queen,4
1409,7,Jan,just,3
1410,7,Jan,do,3
1411,7,Jan,I,3
1412,7,Jan,of,3
1413,7,Jan,Yeah,3
1414,7,Jan,in,3
1415,7,Jan,that,3
1416,7,Jan,was,3
1417,7,Jan,princess,3
1418,7,Jan,all,3
1419,7,Jan,or,3
1420,7,Jan,see,2
1421,7,Jan,be,2
1422,7,Jan,If,2
1423,7,Jan,into,2
1424,9,Jan,I,15
1425,9,Jan,you,11
1426,9,Jan,a,10
1427,9,Jan,me,8
1428,9,Jan,that,8
1429,9,Jan,is,6
1430,9,Jan,to,6
1431,9,Jan,it,5
1432,9,Jan,the,4
1433,9,Jan,Wallace,4
1434,9,Jan,youre,4
1435,9,Jan,spell,4
1436,9,Jan,You,3
1437,9,Jan,of,3
1438,9,Jan,was,3
1439,9,Jan,David,3
1440,9,Jan,would,3
1441,9,Jan,Molly,3
1442,9,Jan,in,3
1443,9,Jan,uh,3
1444,9,Jan,Pam,3
1445,9,Jan,Mommy,3
1446,9,Jan,who,3
1447,9,Jan,know,3
1448,9,Jan,what,3
1449,5,Erin,I,12
1450,5,Erin,Oh,10
1451,5,Erin,to,9
1452,5,Erin,you,8
1453,5,Erin,the,5
1454,5,Erin,here,5
1455,5,Erin,my,4
1456,5,Erin,like,4
1457,5,Erin,a,4
1458,5,Erin,it,4
1459,5,Erin,me,3
1460,5,Erin,that,3
1461,5,Erin,Hi,3
1462,5,Erin,Do,3
1463,5,Erin,You,3
1464,5,Erin,not,3
1465,5,Erin,Thanks,3
1466,5,Erin,can,2
1467,5,Erin,be,2
1468,5,Erin,Erin,2
1469,5,Erin,Its,2
1470,5,Erin,in,2
1471,5,Erin,this,2
1472,5,Erin,Thats,2
1473,5,Erin,Yeah,2
1474,6,Erin,e,1052
1475,6,Erin,o,837
1476,6,Erin,t,814
1477,6,Erin,a,773
1478,6,Erin,',598
1479,6,Erin,n,578
1480,6,Erin,h,570
1481,6,Erin,i,568
1482,6,Erin,s,484
1483,6,Erin,r,451
1484,6,Erin,l,434
1485,6,Erin,u,361
1486,6,Erin,y,358
1487,6,Erin,d,345
1488,6,Erin,",",299
1489,6,Erin,m,251
1490,6,Erin,w,208
1491,6,Erin,c,206
1492,6,Erin,g,189
1493,6,Erin,k,158
1494,6,Erin,f,157
1495,6,Erin,I,150
1496,6,Erin,p,145
1497,6,Erin,b,113
1498,6,Erin,v,87
1499,7,Erin,I,120
1500,7,Erin,you,76
1501,7,Erin,to,72
1502,7,Erin,the,57
1503,7,Erin,a,46
1504,7,Erin,it,39
1505,7,Erin,Oh,35
1506,7,Erin,and,34
1507,7,Erin,Im,28
1508,7,Erin,is,27
1509,7,Erin,so,26
1510,7,Erin,just,25
1511,7,Erin,in,25
1512,7,Erin,my,21
1513,7,Erin,Gabe,20
1514,7,Erin,dont,20
1515,7,Erin,like,20
1516,7,Erin,that,19
1517,7,Erin,not,18
1518,7,Erin,me,18
1519,7,Erin,see,17
1520,7,Erin,have,16
1521,7,Erin,this,16
1522,7,Erin,think,16
1523,7,Erin,of,15
1524,8,Erin,I,161
1525,8,Erin,you,130
1526,8,Erin,to,87
1527,8,Erin,a,85
1528,8,Erin,the,68
1529,8,Erin,it,56
1530,8,Erin,and,44
1531,8,Erin,Oh,43
1532,8,Erin,of,34
1533,8,Erin,dont,34
1534,8,Erin,Andy,33
1535,8,Erin,have,32
1536,8,Erin,Im,32
1537,8,Erin,so,31
1538,8,Erin,me,30
1539,8,Erin,that,28
1540,8,Erin,just,28
1541,8,Erin,in,27
1542,8,Erin,like,27
1543,8,Erin,Hey,27
1544,8,Erin,was,25
1545,8,Erin,not,25
1546,8,Erin,is,24
1547,8,Erin,we,24
1548,8,Erin,Its,24
1549,9,Erin,I,138
1550,9,Erin,a,87
1551,9,Erin,the,87
1552,9,Erin,you,84
1553,9,Erin,to,81
1554,9,Erin,it,67
1555,9,Erin,Im,48
1556,9,Erin,is,41
1557,9,Erin,and,40
1558,9,Erin,just,40
1559,9,Erin,that,39
1560,9,Erin,of,39
1561,9,Erin,Oh,38
1562,9,Erin,for,34
1563,9,Erin,Andy,34
1564,9,Erin,in,31
1565,9,Erin,on,29
1566,9,Erin,like,27
1567,9,Erin,all,26
1568,9,Erin,really,26
1569,9,Erin,your,25
1570,9,Erin,me,25
1571,9,Erin,have,25
1572,9,Erin,know,23
1573,9,Erin,be,23
1574,1,Kevin,a,9
1575,1,Kevin,you,7
1576,1,Kevin,I,6
1577,1,Kevin,the,5
1578,1,Kevin,to,5
1579,1,Kevin,in,5
1580,1,Kevin,are,4
1581,1,Kevin,type,4
1582,1,Kevin,of,3
1583,1,Kevin,black,3
1584,1,Kevin,people,3
1585,1,Kevin,good,3
1586,1,Kevin,wanna,3
1587,1,Kevin,go,3
1588,1,Kevin,What,3
1589,1,Kevin,is,3
1590,1,Kevin,my,3
1591,1,Kevin,Im,3
1592,1,Kevin,Steve,3
1593,1,Kevin,Miller,3
1594,1,Kevin,Tribute,3
1595,1,Kevin,Yeah,2
1596,1,Kevin,be,2
1597,1,Kevin,and,2
1598,1,Kevin,other,2
1599,2,Kevin,I,42
1600,2,Kevin,the,25
1601,2,Kevin,it,21
1602,2,Kevin,you,21
1603,2,Kevin,is,17
1604,2,Kevin,a,17
1605,2,Kevin,to,12
1606,2,Kevin,of,11
1607,2,Kevin,Yeah,11
1608,2,Kevin,that,10
1609,2,Kevin,Im,10
1610,2,Kevin,my,9
1611,2,Kevin,and,9
1612,2,Kevin,Oh,8
1613,2,Kevin,just,8
1614,2,Kevin,Michael,8
1615,2,Kevin,at,8
1616,2,Kevin,so,8
1617,2,Kevin,we,7
1618,2,Kevin,in,7
1619,2,Kevin,not,7
1620,2,Kevin,have,6
1621,2,Kevin,do,6
1622,2,Kevin,We,6
1623,2,Kevin,Pam,6
1624,3,Kevin,I,88
1625,3,Kevin,you,76
1626,3,Kevin,to,50
1627,3,Kevin,the,43
1628,3,Kevin,is,41
1629,3,Kevin,it,41
1630,3,Kevin,a,40
1631,3,Kevin,and,27
1632,3,Kevin,me,23
1633,3,Kevin,of,22
1634,3,Kevin,on,21
1635,3,Kevin,have,20
1636,3,Kevin,that,18
1637,3,Kevin,Yeah,17
1638,3,Kevin,do,17
1639,3,Kevin,You,17
1640,3,Kevin,Oh,16
1641,3,Kevin,like,15
1642,3,Kevin,in,15
1643,3,Kevin,Angela,15
1644,3,Kevin,know,15
1645,3,Kevin,this,14
1646,3,Kevin,think,13
1647,3,Kevin,Im,13
1648,3,Kevin,so,13
1649,4,Kevin,I,38
1650,4,Kevin,you,29
1651,4,Kevin,to,29
1652,4,Kevin,the,25
1653,4,Kevin,and,23
1654,4,Kevin,a,19
1655,4,Kevin,Michael,16
1656,4,Kevin,me,13
1657,4,Kevin,is,13
1658,4,Kevin,for,13
1659,4,Kevin,that,13
1660,4,Kevin,it,12
1661,4,Kevin,of,12
1662,4,Kevin,my,11
1663,4,Kevin,Yeah,11
1664,4,Kevin,have,11
1665,4,Kevin,like,9
1666,4,Kevin,Im,9
1667,4,Kevin,just,8
1668,4,Kevin,we,8
1669,4,Kevin,Oh,8
1670,4,Kevin,go,8
1671,4,Kevin,Jim,7
1672,4,Kevin,What,7
1673,4,Kevin,be,7
1674,5,Kevin,I,79
1675,5,Kevin,you,54
1676,5,Kevin,a,49
1677,5,Kevin,to,44
1678,5,Kevin,the,40
1679,5,Kevin,it,30
1680,5,Kevin,is,27
1681,5,Kevin,that,25
1682,5,Kevin,in,17
1683,5,Kevin,and,17
1684,5,Kevin,Oh,17
1685,5,Kevin,Im,17
1686,5,Kevin,my,17
1687,5,Kevin,was,14
1688,5,Kevin,me,14
1689,5,Kevin,Michael,13
1690,5,Kevin,Yeah,13
1691,5,Kevin,of,13
1692,5,Kevin,be,12
1693,5,Kevin,think,12
1694,5,Kevin,have,12
1695,5,Kevin,cream,12
1696,5,Kevin,like,11
1697,5,Kevin,for,11
1698,5,Kevin,You,10
1699,6,Kevin,e,705
1700,6,Kevin,t,567
1701,6,Kevin,o,553
1702,6,Kevin,a,500
1703,6,Kevin,',450
1704,6,Kevin,n,403
1705,6,Kevin,h,400
1706,6,Kevin,i,380
1707,6,Kevin,s,346
1708,6,Kevin,l,258
1709,6,Kevin,r,255
1710,6,Kevin,",",224
1711,6,Kevin,u,218
1712,6,Kevin,d,204
1713,6,Kevin,y,194
1714,6,Kevin,m,178
1715,6,Kevin,c,132
1716,6,Kevin,g,131
1717,6,Kevin,w,129
1718,6,Kevin,I,117
1719,6,Kevin,k,96
1720,6,Kevin,f,82
1721,6,Kevin,b,71
1722,6,Kevin,p,69
1723,6,Kevin,v,52
1724,7,Kevin,I,102
1725,7,Kevin,you,55
1726,7,Kevin,the,48
1727,7,Kevin,a,42
1728,7,Kevin,to,38
1729,7,Kevin,that,37
1730,7,Kevin,it,24
1731,7,Kevin,is,23
1732,7,Kevin,Oh,17
1733,7,Kevin,like,16
1734,7,Kevin,of,15
1735,7,Kevin,You,15
1736,7,Kevin,get,14
1737,7,Kevin,dont,14
1738,7,Kevin,what,14
1739,7,Kevin,Yeah,14
1740,7,Kevin,in,14
1741,7,Kevin,for,14
1742,7,Kevin,know,13
1743,7,Kevin,and,13
1744,7,Kevin,me,13
1745,7,Kevin,Michael,13
1746,7,Kevin,Im,12
1747,7,Kevin,am,11
1748,7,Kevin,was,11
1749,8,Kevin,I,69
1750,8,Kevin,the,63
1751,8,Kevin,a,54
1752,8,Kevin,you,46
1753,8,Kevin,that,36
1754,8,Kevin,to,36
1755,8,Kevin,it,29
1756,8,Kevin,is,25
1757,8,Kevin,do,23
1758,8,Kevin,Im,23
1759,8,Kevin,me,22
1760,8,Kevin,of,21
1761,8,Kevin,just,20
1762,8,Kevin,and,20
1763,8,Kevin,was,19
1764,8,Kevin,in,18
1765,8,Kevin,Yeah,18
1766,8,Kevin,my,17
1767,8,Kevin,on,17
1768,8,Kevin,No,16
1769,8,Kevin,this,16
1770,8,Kevin,not,15
1771,8,Kevin,like,14
1772,8,Kevin,Oh,14
1773,8,Kevin,for,13
1774,9,Kevin,I,81
1775,9,Kevin,the,68
1776,9,Kevin,you,46
1777,9,Kevin,a,44
1778,9,Kevin,to,42
1779,9,Kevin,that,40
1780,9,Kevin,it,31
1781,9,Kevin,is,31
1782,9,Kevin,in,25
1783,9,Kevin,and,24
1784,9,Kevin,this,22
1785,9,Kevin,of,19
1786,9,Kevin,me,19
1787,9,Kevin,Oh,17
1788,9,Kevin,was,17
1789,9,Kevin,Yeah,17
1790,9,Kevin,not,16
1791,9,Kevin,just,16
1792,9,Kevin,Yes,16
1793,9,Kevin,No,15
1794,9,Kevin,with,14
1795,9,Kevin,one,14
1796,9,Kevin,dont,14
1797,9,Kevin,Im,13
1798,9,Kevin,So,13
1799,1,Toby,to,4
1800,1,Toby,Yeah,4
1801,1,Toby,you,4
1802,1,Toby,Hey,3
1803,1,Toby,a,3
1804,1,Toby,I,3
1805,1,Toby,Hi,3
1806,1,Toby,did,2
1807,1,Toby,go,2
1808,1,Toby,Bishop,2
1809,1,Toby,me,2
1810,1,Toby,too,2
1811,1,Toby,the,2
1812,1,Toby,card,2
1813,1,Toby,Its,2
1814,1,Toby,just,2
1815,1,Toby,were,1
1816,1,Toby,not,1
1817,1,Toby,all,1
1818,1,Toby,going,1
1819,1,Toby,sit,1
1820,1,Toby,in,1
1821,1,Toby,circle,1
1822,1,Toby,Indian,1
1823,1,Toby,style,1
1824,2,Toby,I,52
1825,2,Toby,you,41
1826,2,Toby,to,39
1827,2,Toby,a,33
1828,2,Toby,the,26
1829,2,Toby,that,22
1830,2,Toby,is,19
1831,2,Toby,of,18
1832,2,Toby,it,17
1833,2,Toby,in,16
1834,2,Toby,just,16
1835,2,Toby,Michael,15
1836,2,Toby,not,13
1837,2,Toby,Yeah,13
1838,2,Toby,have,13
1839,2,Toby,You,13
1840,2,Toby,for,12
1841,2,Toby,your,10
1842,2,Toby,really,10
1843,2,Toby,on,10
1844,2,Toby,know,10
1845,2,Toby,dont,9
1846,2,Toby,its,9
1847,2,Toby,and,9
1848,2,Toby,do,8
1849,3,Toby,you,33
1850,3,Toby,I,31
1851,3,Toby,to,29
1852,3,Toby,a,23
1853,3,Toby,that,16
1854,3,Toby,the,16
1855,3,Toby,Hey,12
1856,3,Toby,for,11
1857,3,Toby,in,11
1858,3,Toby,is,11
1859,3,Toby,it,11
1860,3,Toby,Michael,10
1861,3,Toby,know,10
1862,3,Toby,be,10
1863,3,Toby,Well,10
1864,3,Toby,an,9
1865,3,Toby,this,9
1866,3,Toby,your,9
1867,3,Toby,dont,9
1868,3,Toby,we,9
1869,3,Toby,if,8
1870,3,Toby,right,8
1871,3,Toby,about,8
1872,3,Toby,Im,8
1873,3,Toby,think,7
1874,4,Toby,I,69
1875,4,Toby,the,47
1876,4,Toby,to,45
1877,4,Toby,you,42
1878,4,Toby,a,35
1879,4,Toby,it,31
1880,4,Toby,know,22
1881,4,Toby,of,20
1882,4,Toby,in,19
1883,4,Toby,and,17
1884,4,Toby,just,17
1885,4,Toby,was,17
1886,4,Toby,uh,15
1887,4,Toby,Im,14
1888,4,Toby,have,14
1889,4,Toby,is,14
1890,4,Toby,my,13
1891,4,Toby,Hey,13
1892,4,Toby,that,13
1893,4,Toby,this,12
1894,4,Toby,not,10
1895,4,Toby,Michael,10
1896,4,Toby,about,10
1897,4,Toby,so,9
1898,4,Toby,Yeah,9
1899,5,Toby,I,44
1900,5,Toby,you,24
1901,5,Toby,the,18
1902,5,Toby,to,18
1903,5,Toby,this,16
1904,5,Toby,a,16
1905,5,Toby,have,14
1906,5,Toby,was,12
1907,5,Toby,in,12
1908,5,Toby,Hey,10
1909,5,Toby,not,10
1910,5,Toby,is,10
1911,5,Toby,Michael,9
1912,5,Toby,of,9
1913,5,Toby,No,9
1914,5,Toby,my,9
1915,5,Toby,it,7
1916,5,Toby,Im,7
1917,5,Toby,going,7
1918,5,Toby,its,7
1919,5,Toby,doll,7
1920,5,Toby,on,6
1921,5,Toby,Its,6
1922,5,Toby,Well,5
1923,5,Toby,really,5
1924,6,Toby,e,335
1925,6,Toby,o,331
1926,6,Toby,t,299
1927,6,Toby,a,244
1928,6,Toby,',200
1929,6,Toby,h,198
1930,6,Toby,n,195
1931,6,Toby,i,169
1932,6,Toby,s,156
1933,6,Toby,r,144
1934,6,Toby,l,139
1935,6,Toby,u,126
1936,6,Toby,d,118
1937,6,Toby,y,99
1938,6,Toby,",",99
1939,6,Toby,w,88
1940,6,Toby,k,71
1941,6,Toby,c,64
1942,6,Toby,g,61
1943,6,Toby,m,61
1944,6,Toby,p,58
1945,6,Toby,f,57
1946,6,Toby,I,51
1947,6,Toby,b,44
1948,6,Toby,v,24
1949,7,Toby,to,30
1950,7,Toby,you,30
1951,7,Toby,I,29
1952,7,Toby,a,22
1953,7,Toby,the,19
1954,7,Toby,that,11
1955,7,Toby,know,11
1956,7,Toby,it,11
1957,7,Toby,in,10
1958,7,Toby,nope,10
1959,7,Toby,of,9
1960,7,Toby,do,9
1961,7,Toby,Well,8
1962,7,Toby,Michael,8
1963,7,Toby,have,8
1964,7,Toby,this,8
1965,7,Toby,its,8
1966,7,Toby,be,8
1967,7,Toby,just,8
1968,7,Toby,and,7
1969,7,Toby,me,7
1970,7,Toby,on,7
1971,7,Toby,Uh,7
1972,7,Toby,dont,7
1973,7,Toby,talk,7
1974,8,Toby,I,44
1975,8,Toby,the,39
1976,8,Toby,you,34
1977,8,Toby,a,29
1978,8,Toby,to,28
1979,8,Toby,Im,14
1980,8,Toby,know,14
1981,8,Toby,You,14
1982,8,Toby,is,12
1983,8,Toby,my,11
1984,8,Toby,Its,11
1985,8,Toby,dont,11
1986,8,Toby,be,10
1987,8,Toby,of,10
1988,8,Toby,Okay,9
1989,8,Toby,in,8
1990,8,Toby,have,8
1991,8,Toby,for,8
1992,8,Toby,no,8
1993,8,Toby,just,7
1994,8,Toby,that,7
1995,8,Toby,and,7
1996,8,Toby,your,7
1997,8,Toby,with,7
1998,8,Toby,like,7
1999,9,Toby,I,56
2000,9,Toby,to,36
2001,9,Toby,you,27
2002,9,Toby,a,25
2003,9,Toby,the,23
2004,9,Toby,it,20
2005,9,Toby,have,16
2006,9,Toby,of,15
2007,9,Toby,is,13
2008,9,Toby,Im,13
2009,9,Toby,in,12
2010,9,Toby,Oh,12
2011,9,Toby,was,11
2012,9,Toby,do,11
2013,9,Toby,that,11
2014,9,Toby,me,10
2015,9,Toby,just,10
2016,9,Toby,this,10
2017,9,Toby,You,9
2018,9,Toby,on,9
2019,9,Toby,no,9
2020,9,Toby,Andy,9
2021,9,Toby,Yeah,8
2022,9,Toby,here,8
2023,9,Toby,and,7
2024,6,Cathy,[,1
2025,6,Cathy,],1
2026,8,Cathy,I,20
2027,8,Cathy,a,11
2028,8,Cathy,it,8
2029,8,Cathy,my,7
2030,8,Cathy,to,7
2031,8,Cathy,one,7
2032,8,Cathy,you,6
2033,8,Cathy,Oh,5
2034,8,Cathy,in,5
2035,8,Cathy,the,5
2036,8,Cathy,is,4
2037,8,Cathy,that,4
2038,8,Cathy,was,4
2039,8,Cathy,so,4
2040,8,Cathy,right,4
2041,8,Cathy,Okay,4
2042,8,Cathy,be,4
2043,8,Cathy,this,4
2044,8,Cathy,go,3
2045,8,Cathy,your,3
2046,8,Cathy,we,3
2047,8,Cathy,were,3
2048,8,Cathy,like,3
2049,8,Cathy,have,3
2050,8,Cathy,Ugh,3
2051,1,Ryan,I,13
2052,1,Ryan,you,13
2053,1,Ryan,the,12
2054,1,Ryan,like,7
2055,1,Ryan,to,6
2056,1,Ryan,Yeah,6
2057,1,Ryan,do,6
2058,1,Ryan,this,4
2059,1,Ryan,dont,4
2060,1,Ryan,a,4
2061,1,Ryan,want,4
2062,1,Ryan,Do,4
2063,1,Ryan,What,4
2064,1,Ryan,just,3
2065,1,Ryan,You,3
2066,1,Ryan,in,3
2067,1,Ryan,had,3
2068,1,Ryan,of,3
2069,1,Ryan,about,3
2070,1,Ryan,was,3
2071,1,Ryan,The,3
2072,1,Ryan,me,2
2073,1,Ryan,down,2
2074,1,Ryan,Thats,2
2075,1,Ryan,is,2
2076,2,Ryan,I,90
2077,2,Ryan,a,36
2078,2,Ryan,the,35
2079,2,Ryan,to,34
2080,2,Ryan,you,29
2081,2,Ryan,it,22
2082,2,Ryan,in,20
2083,2,Ryan,me,19
2084,2,Ryan,of,18
2085,2,Ryan,for,18
2086,2,Ryan,and,17
2087,2,Ryan,is,17
2088,2,Ryan,Yeah,16
2089,2,Ryan,know,15
2090,2,Ryan,that,15
2091,2,Ryan,Im,14
2092,2,Ryan,dont,13
2093,2,Ryan,have,13
2094,2,Ryan,really,12
2095,2,Ryan,You,10
2096,2,Ryan,What,9
2097,2,Ryan,got,9
2098,2,Ryan,think,9
2099,2,Ryan,on,9
2100,2,Ryan,what,8
2101,3,Ryan,I,80
2102,3,Ryan,a,50
2103,3,Ryan,you,47
2104,3,Ryan,the,43
2105,3,Ryan,to,40
2106,3,Ryan,Im,26
2107,3,Ryan,of,26
2108,3,Ryan,and,24
2109,3,Ryan,that,24
2110,3,Ryan,is,23
2111,3,Ryan,in,22
2112,3,Ryan,it,21
2113,3,Ryan,me,20
2114,3,Ryan,my,18
2115,3,Ryan,dont,18
2116,3,Ryan,have,17
2117,3,Ryan,was,16
2118,3,Ryan,this,16
2119,3,Ryan,Yeah,15
2120,3,Ryan,not,15
2121,3,Ryan,so,15
2122,3,Ryan,know,15
2123,3,Ryan,what,14
2124,3,Ryan,be,14
2125,3,Ryan,Oh,13
2126,4,Ryan,you,79
2127,4,Ryan,I,72
2128,4,Ryan,the,68
2129,4,Ryan,a,63
2130,4,Ryan,to,52
2131,4,Ryan,is,36
2132,4,Ryan,it,30
2133,4,Ryan,that,29
2134,4,Ryan,You,26
2135,4,Ryan,this,23
2136,4,Ryan,Michael,22
2137,4,Ryan,your,22
2138,4,Ryan,about,22
2139,4,Ryan,me,21
2140,4,Ryan,know,21
2141,4,Ryan,in,20
2142,4,Ryan,and,20
2143,4,Ryan,on,19
2144,4,Ryan,can,19
